biogas-municipalFoodWaste-greenWaste-CNG-heat,biogas,kg,0.0001470174,4.439,m
biogas-municipalFoodWaste-greenWaste-CNG-heat,CNG,kg,0.1197609,4.439,m
biogas-municipalFoodWaste-greenWaste-CNG-heat,MSW,kg,-1,4.439,m
biogas-municipalFoodWaste-greenWaste-CNG-heat,digestate,kg,0.3,4.439,m
biogas-municipalFoodWaste-greenWaste-CNG,elec,MJ,-0.2347826,4.439,m
biogas-municipalFoodWaste-greenWaste-CNG,heat,MJ,-0.2003478,4.439,m
biogas-municipalFoodWaste-greenWaste-CNG,biogas,kg,0.0001651913,4.439,m
biogas-municipalFoodWaste-greenWaste-CNG,CNG,kg,0.1345217,4.439,m
biogas-municipalFoodWaste-greenWaste-CNG,MSW,kg,-1,4.439,m
biogas-municipalFoodWaste-greenWaste-CNG,digestate,kg,0.3,4.439,m
biogas-municipalFoodWaste-greenWaste-elec,elec,MJ,0.8514783,4.439,m
biogas-municipalFoodWaste-greenWaste-elec,heat,MJ,1.051826,4.439,m
biogas-municipalFoodWaste-greenWaste-elec,biogas,kg,0.0001449304,4.439,m
biogas-municipalFoodWaste-greenWaste-elec,MSW,kg,-1,4.439,m
biogas-municipalFoodWaste-greenWaste-elec,digestate,kg,0.3,4.439,m
biogas-UPGRADE-methane-AwR,elec,MJ,-0.4743552,0.24,c
biogas-UPGRADE-methane-AwR,water,kg,-21.37563,0.24,c
biogas-UPGRADE-methane-AwR,biogas,kg,-3.018974,0.24,c
biogas-UPGRADE-methane-AwR,methane,kg,1,0.24,c
biogas-UPGRADE-methane-BABIU,elec,MJ,-0.9184509,0.24,c
biogas-UPGRADE-methane-BABIU,water,kg,0,0.24,c
biogas-UPGRADE-methane-BABIU,biogas,kg,-3.065696,0.24,c
biogas-UPGRADE-methane-BABIU,methane,kg,1,0.24,c
biogas-UPGRADE-methane-BABIU,ash,kg,0,0.24,c
biogas-UPGRADE-methane-HPWS,elec,MJ,-2.234994,0.24,c
biogas-UPGRADE-methane-HPWS,water,kg,0,0.24,c
biogas-UPGRADE-methane-HPWS,biogas,kg,-3.065715,0.24,c
biogas-UPGRADE-methane-HPWS,methane,kg,1,0.24,c
biogas-vegWaste,vegWaste,kg,-5.075884,0.24,c
biogas-vegWaste,methane,kg,1,0.24,c
biogas-vegWaste,CO2,kg,1.624131,0.24,c
biogas-vegWaste,digestate,kg,1.522765,0.24,c
biomass_biogas-biodiesel,biomass,kg,-2.018464,0.158,r
biomass_biogas-biodiesel,water,kg,-0.2112154,0.158,r
biomass_biogas-biodiesel,wastewater,kg,0.2112154,0.158,r
biomass_biogas-biodiesel,biodiesel,kg,1,0.158,r
biomass_biogas-biodiesel,ethanol,kg,0.2434058,0.158,r
biomass_biogas-biodiesel,heat,MJ,-5.037983,0.158,r
biomass_ethanol,biomass,kg,-4.157161,2.22,r
biomass_ethanol,ethanol,kg,1,2.22,r
biomass_ethanol,heat,MJ,-2.95057,2.22,r
biomass_ethanol,elec,MJ,-0.7376426,2.22,r
biomass_ethanol,water,kg,-0.7338403,2.22,r
biomass_ethanol,wastewater,kg,0.7338403,2.22,r
biomass-gasification,biomass,kg,-0.02800179,130,r
biomass-gasification,CO2,kg,0.008092518,130,r
biomass-gasification,elec,MJ,1,130,r
biomass-gasification,heat,MJ,0.1814516,130,r
biomass-gasification,ash,kg,0.002240143,130,r
biomass-gasification,water,kg,-0.46931,130,r
biomass-hydrogen-dark-fermentation,biomass,kg,-218.45,0.2913,ml
biomass-hydrogen-dark-fermentation,elec,MJ,-20.88,0.2913,ml
biomass-hydrogen-dark-fermentation,hydrogen,kg,1,0.2913,ml
biomass-hydrogen-dark-fermentation,CO2,kg,24.59,0.2913,ml
biomass-hydrogen-dark-fermentation,methane,kg,6.75,0.2913,ml
biomass-hydrogen-electrochemically-assisted-process,biomass,kg,-90.56,0.2913,ml
biomass-hydrogen-electrochemically-assisted-process,elec,MJ,23.112,0.2913,ml
biomass-hydrogen-electrochemically-assisted-process,hydrogen,kg,1,0.2913,ml
biomass-hydrogen-electrochemically-assisted-process,CO2,kg,12.39,0.2913,ml
biomass-hydrogen-electrochemically-assisted-process,methane,kg,0.54,0.2913,ml
biomass-hydrogen-photo-fermentation,biomass,kg,-99.68,0.2913,ml
biomass-hydrogen-photo-fermentation,elec,MJ,-14.004,0.2913,ml
biomass-hydrogen-photo-fermentation,hydrogen,kg,1,0.2913,ml
biomass-hydrogen-photo-fermentation,CO2,kg,13.44,0.2913,ml
biomass-hydrogen-photo-fermentation,methane,kg,0.67,0.2913,ml
biomass-hydrogen-two-stage-process,biomass,kg,-93.09,0.2913,ml
biomass-hydrogen-two-stage-process,elec,MJ,-13.752,0.2913,ml
biomass-hydrogen-two-stage-process,hydrogen,kg,1,0.2913,ml
biomass-hydrogen-two-stage-process,CO2,kg,13.04,0.2913,ml
biomass-hydrogen-two-stage-process,methane,kg,0.45,0.2913,ml
biomass-pyrolysis,biooil,kg,1,4,c
biomass-pyrolysis,biomass,kg,-2.797203,4,c
biomass-pyrolysis,water,kg,-251.7483,4,c
biomass-pyrolysis,elec,MJ,-2.517483,4,c
biomass-pyrolysis,gasNatural,kg,-2.84965e-05,4,c
biomass-pyrolysis,CO2,kg,0.3003497,4,c
biomass-pyrolysis,slag,kg,0.6993007,4,c
biomass-to-DME,wood,kg,-6.228506,3.63,m
biomass-to-DME,water,kg,-1.764157,3.63,m
biomass-to-DME,elec,MJ,2.363592,3.63,m
biomass-to-DME,heat,MJ,0.7260527,3.63,m
biomass-to-DME,DME,kg,1,3.63,m
biomass-to-DME,wastewater,kg,2.475659,3.63,m
biomass-to-DME,ash,kg,0.4801681,3.63,m
biomass-to-hydrogen,wood,kg,-31.57691,1.58,ml
biomass-to-hydrogen,water,kg,-9.460287,1.58,ml
biomass-to-hydrogen,elec,MJ,-6.570941,1.58,ml
biomass-to-hydrogen,heat,MJ,26.82495,1.58,ml
biomass-to-hydrogen,hydrogen,kg,1,1.58,ml
biomass-to-hydrogen,wastewater,kg,8.563348,1.58,ml
biomass-to-hydrogen,ash,kg,2.434328,1.58,ml
biomass-to-methanol,wood,kg,-4.468937,5.06,r
biomass-to-methanol,water,kg,-1.265778,5.06,r
biomass-to-methanol,elec,MJ,-2.39013,5.06,r
biomass-to-methanol,heat,MJ,4.501727,5.06,r
biomass-to-methanol,methanol,kg,1,5.06,r
biomass-to-methanol,wastewater,kg,1.493776,5.06,r
biomass-to-methanol,ash,kg,0.3445194,5.06,r
CHP-biomass,biomass,kg,-0.6153846,1,c
CHP-biomass,elec,MJ,1,1,c
CHP-biomass,heat,MJ,6.692308,1,c
CHP-decentralised-fuelCell_biomass,biomass,kg,-0.1781077,3,m
CHP-decentralised-fuelCell_biomass,elec,MJ,1,3,m
CHP-decentralised-fuelCell_biomass,heat,MJ,0.8449782,3,m
CHP-fuelCell_hydrogen,hydrogen,kg,-0.01505376,2,c
CHP-fuelCell_hydrogen,elec,MJ,1,2,c
CHP-fuelCell_hydrogen,heat,MJ,0.4623656,2,c
CHP-fuelCell_hydrogen,waterNonPotable,kg,0.2987097,2,c
CHP-gas_fuelOil,oil,kg,-0.06943333,300,c
CHP-gas_fuelOil,elec,MJ,1,300,c
CHP-gas_fuelOil,heat,MJ,1.2,300,c
CHP-gas_fuelOil,CO2,kg,0.247,300,c
wasteGas,gasLandfill,MJ,-0.1201333,300,c
wasteGas,elec,MJ,1,300,c
wasteGas,heat,MJ,1.2,300,c
wasteGas,CO2,kg,0.198,300,c
CHP-gas_gasNatural,gasNatural,kg,-0.0622,300,c
CHP-gas_gasNatural,elec,MJ,1,300,c
CHP-gas_gasNatural,heat,MJ,1.2,300,c
CHP-gas_gasNatural,CO2,kg,0.1703333,300,c
CHP-microTurbine_liquidFuel,gasoline,kg,-0.1008,1,c
CHP-microTurbine_liquidFuel,elec,MJ,1,1,c
CHP-microTurbine_liquidFuel,heat,MJ,1.66,1,c
CHP-microTurbine_liquidFuel,CO2,kg,0.2772,1,c
CHP-microTurbine_gasNatural,gasNatural,kg,-0.07464,1,c
CHP-microTurbine_gasNatural,elec,MJ,1,1,c
CHP-microTurbine_gasNatural,heat,MJ,1.66,1,c
CHP-microTurbine_gasNatural,CO2,kg,0.2044,1,c
CHP-reciprocatingEngine_LPG,LPG,kg,-0.06338235,10,c
CHP-reciprocatingEngine_LPG,elec,MJ,1,10,c
CHP-reciprocatingEngine_LPG,heat,MJ,1.308824,10,c
CHP-reciprocatingEngine_LPG,CO2,kg,0.1855882,10,c
CHP-reciprocatingEngine_gasNatural,gasNatural,kg,-0.05488235,10,c
CHP-reciprocatingEngine_gasNatural,elec,MJ,1,10,c
CHP-reciprocatingEngine_gasNatural,heat,MJ,1.308824,10,c
CHP-reciprocatingEngine_gasNatural,CO2,kg,0.1502941,10,c
CHP-reciprocatingEngine_wasteGas,gasWaste,MJ,-2.941176,10,c
CHP-reciprocatingEngine_wasteGas,elec,MJ,1,10,c
CHP-reciprocatingEngine_wasteGas,heat,MJ,1.308824,10,c
CHP-reciprocatingEngine_wasteGas,CO2,kg,0.1747059,10,c
CHP-steam-large_biogas,biogas,kg,-0.07119,500,c
CHP-steam-large_biogas,elec,MJ,1,500,c
CHP-steam-large_biogas,heat,MJ,1,500,c
CHP-steam-large_fuelOil,oil,kg,-0.052075,500,c
CHP-steam-large_fuelOil,elec,MJ,1,500,c
CHP-steam-large_fuelOil,heat,MJ,1,500,c
CHP-steam-large_fuelOil,CO2,kg,0.18525,500,c
CHP-steam-large_hydrogen,hydrogen,kg,-0.0176,500,c
CHP-steam-large_hydrogen,elec,MJ,1,500,c
CHP-steam-large_hydrogen,heat,MJ,1,500,c
CHP-steam-large_hydrogen,waterNonPotable,kg,0.3475,500,c
CHP-steam-large_wasteGas,gasLandfill,kg,-0.09,500,c
CHP-steam-large_wasteGas,elec,MJ,1,500,c
CHP-steam-large_wasteGas,heat,MJ,1,500,c
CHP-steam-large_wasteGas,CO2,kg,0.1485,500,c
CHP-steam-large_liquidFuel,liquidFuel,MJ,-2.5,500,c
CHP-steam-large_liquidFuel,elec,MJ,1,500,c
CHP-steam-large_liquidFuel,heat,MJ,1,500,c
CHP-steam-large_liquidFuel,CO2,kg,0.17325,500,c
CHP-steam-large_LPG,LPG,kg,-0.05375,500,c
CHP-steam-large_LPG,elec,MJ,1,500,c
CHP-steam-large_LPG,heat,MJ,1,500,c
CHP-steam-large_LPG,CO2,kg,0.15775,500,c
CHP-steam-large_methanol,methanol,kg,-0.127,500,c
CHP-steam-large_methanol,elec,MJ,1,500,c
CHP-steam-large_methanol,heat,MJ,1,500,c
